card_id,name,rarity,type,cost,attribute,power,counter,color,block,feature,effect,set
OP02-001,Edward.Newgate,L,LEADER,Life6,Special,6000,-,Red,1,The Four Emperors/Whitebeard Pirates,[End of Your Turn] Add 1 card from the top of your Life cards to your hand.,-Red Edward.Newgate- [ST-15]
OP02-008,Jozu,R,CHARACTER,4,Strike,4000,2000,Red,1,Whitebeard Pirates,"[DON!! x1] If you have 2 or less Life cards and your Leader's type includes ""Whitebeard Pirates"", this Character gains [Rush].(This card can attack on the turn in which it is played.)",-Red Edward.Newgate- [ST-15]
OP02-018,Marco,R,CHARACTER,4,Special,5000,1000,Red,1,Whitebeard Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On K.O.] You may trash 1 card with a type including ""Whitebeard Pirates"" from your hand: If you have 2 or less Life cards, play this Character card from your trash rested.",-Red Edward.Newgate- [ST-15]
OP02-019,Rakuyo,UC,CHARACTER,3,Strike,4000,1000,Red,1,Whitebeard Pirates,"[DON!! x1] [Your Turn] All of your Characters with a type including ""Whitebeard Pirates"" gain +1000 power.",-Red Edward.Newgate- [ST-15]
OP02-023,You May Be a Fool...but I Still Love You,C,EVENT,1,,-,-,Red,1,The Four Emperors/Whitebeard Pirates,"[Main] If you have 3 or less Life cards, you cannot add Life cards to your hand using your own effects during this turn.",-Red Edward.Newgate- [ST-15]
OP03-003,Izo,R,CHARACTER,1,Ranged,2000,1000,Red,1,Land of Wano/Whitebeard Pirates,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 card with a type including ""Whitebeard Pirates"" other than [Izo] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",-Red Edward.Newgate- [ST-15]
OP03-006,Speed Jil,C,CHARACTER,4,Slash,6000,1000,Red,1,Whitebeard Pirates,-,-Red Edward.Newgate- [ST-15]
OP03-007,Namule,C,CHARACTER,3,Strike,5000,1000,Red,1,Fish-Man/Whitebeard Pirates,-,-Red Edward.Newgate- [ST-15]
OP03-009,Haruta,C,CHARACTER,2,Slash,3000,1000,Red,1,Whitebeard Pirates,[Activate: Main] [Once Per Turn] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.,-Red Edward.Newgate- [ST-15]
OP03-010,Fossa,C,CHARACTER,2,Slash,2000,1000,Red,1,Whitebeard Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",-Red Edward.Newgate- [ST-15]
ST15-001,Atmos,C,CHARACTER,4,Slash,5000,1000,Red,3,Whitebeard Pirates,"[When Attacking] If your Leader is [Edward.Newgate], you cannot add Life cards to your hand using your own effects during this turn.",-Red Edward.Newgate- [ST-15]
ST15-002,Edward.Newgate,SR,CHARACTER,7,Special,8000,-,Red,3,The Four Emperors/Whitebeard Pirates,[On Play] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.[Activate: Main] You may rest this Character: K.O. up to 1 of your opponent's Characters with 5000 power or less.,-Red Edward.Newgate- [ST-15]
ST15-003,Kingdew,C,CHARACTER,3,Strike,4000,1000,Red,3,Whitebeard Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[Opponent's Turn] When this Character is K.O.'d by an effect, up to 1 of your Leader gains +2000 power during this turn.",-Red Edward.Newgate- [ST-15]
ST15-004,Thatch,C,CHARACTER,1,Slash,2000,2000,Red,3,Whitebeard Pirates,"[On Play] If your Leader's type includes ""Whitebeard Pirates"", give up to 1 of your opponent's Characters −2000 power during this turn. Then, add 1 card from the top of your Life cards to your hand.",-Red Edward.Newgate- [ST-15]
ST15-005,Portgas.D.Ace,SR,CHARACTER,5,Special,6000,1000,Red,3,Whitebeard Pirates,"If your Leader's type includes ""Whitebeard Pirates"", this Character gains [Rush].(This card can attack on the turn in which it is played.)[Once Per Turn] If this Character would be removed from the field by your opponent's effect, you may give this Character −2000 power during this turn instead.",-Red Edward.Newgate- [ST-15]
