card_id,name,rarity,type,cost,attribute,power,counter,color,block,feature,effect,set
ST21-001,Monkey.D.Luffy,L,LEADER,Life5,Strike,5000,-,Red,3,The Four Emperors/Straw Hat Crew,[DON!! x1] [Activate: Main] [Once Per Turn] Give up to 2 rested DON!! cards to 1 of your Characters.,-GEAR5- [ST-21]
ST21-001,Monkey.D.Luffy,L,LEADER,Life5,Strike,5000,-,Red,3,The Four Emperors/Straw Hat Crew,[DON!! x1] [Activate: Main] [Once Per Turn] Give up to 2 rested DON!! cards to 1 of your Characters.,-GEAR5- [ST-21]
ST21-002,Usopp,C,CHARACTER,2,Ranged,3000,2000,Red,3,Straw Hat Crew,[DON!! x2] [Opponent's Turn] This Character gains +2000 power.,-GEAR5- [ST-21]
ST21-002,Usopp,C,CHARACTER,2,Ranged,3000,2000,Red,3,Straw Hat Crew,[DON!! x2] [Opponent's Turn] This Character gains +2000 power.,-GEAR5- [ST-21]
ST21-003,Sanji,C,CHARACTER,2,Strike,3000,2000,Red,3,Straw Hat Crew,"[On Play] Select up to 1 of your {Straw Hat Crew} type Characters with 6000 power or more. If the selected Character attacks during this turn, your opponent cannot activate [Blocker].",-GEAR5- [ST-21]
ST21-003,Sanji,C,CHARACTER,2,Strike,3000,2000,Red,3,Straw Hat Crew,"[On Play] Select up to 1 of your {Straw Hat Crew} type Characters with 6000 power or more. If the selected Character attacks during this turn, your opponent cannot activate [Blocker].",-GEAR5- [ST-21]
ST21-004,Jewelry Bonney,C,CHARACTER,1,Special,3000,-,Red,3,Egghead/Bonney Pirates,[DON!! x2] [On K.O.] Draw 1 card.,-GEAR5- [ST-21]
ST21-004,Jewelry Bonney,C,CHARACTER,1,Special,3000,-,Red,3,Egghead/Bonney Pirates,[DON!! x2] [On K.O.] Draw 1 card.,-GEAR5- [ST-21]
ST21-005,Jinbe,C,CHARACTER,2,Strike,4000,1000,Red,3,Fish-Man/Straw Hat Crew,-,-GEAR5- [ST-21]
ST21-005,Jinbe,C,CHARACTER,2,Strike,4000,1000,Red,3,Fish-Man/Straw Hat Crew,-,-GEAR5- [ST-21]
ST21-006,Stussy,C,CHARACTER,3,Special,5000,1000,Red,3,Egghead,-,-GEAR5- [ST-21]
ST21-006,Stussy,C,CHARACTER,3,Special,5000,1000,Red,3,Egghead,-,-GEAR5- [ST-21]
